year,id_,incom16,income,rincome,happy,mntlhlth
2014,232,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,244,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,250,FAR BELOW AVERAGE,.r:  Refused,.r:  Refused,3,5
2014,259,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,275,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,282,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,283,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,287,AVERAGE,"$25,000 or more",$25000 OR MORE,1,3
2014,304,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2014,305,.d:  Do not Know/Cannot Choose,"$25,000 or more",$25000 OR MORE,2,1
2014,324,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,325,AVERAGE,"$25,000 or more",$5000 TO 5999,2,21
2014,333,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,345,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,356,FAR BELOW AVERAGE,"Under $1,000",LT $1000,2,25
2014,358,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,5
2014,368,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,3
2014,372,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,393,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,417,FAR ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,1,8
2014,419,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,430,BELOW AVERAGE,"$25,000 or more",$7000 TO 7999,2,3
2014,436,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,438,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,440,AVERAGE,"$25,000 or more",LT $1000,2,5
2014,444,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2014,445,AVERAGE,"$20,000 to $24,999",$8000 TO 9999,2,NA
2014,449,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,455,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,459,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,25
2014,464,ABOVE AVERAGE,.r:  Refused,.i:  Inapplicable,2,2
2014,471,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,477,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,479,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,480,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,490,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,495,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,496,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,6
2014,500,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,514,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2014,525,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,526,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,532,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,537,AVERAGE,"$25,000 or more",LT $1000,2,7
2014,538,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,541,FAR ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,552,ABOVE AVERAGE,.r:  Refused,.r:  Refused,2,2
2014,556,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,560,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,564,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,567,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,587,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,588,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,3,4
2014,591,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,1
2014,592,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,605,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,613,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,619,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,625,FAR BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,1,5
2014,632,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,657,ABOVE AVERAGE,"$15,000 to $19,999",$6000 TO 6999,2,3
2014,676,AVERAGE,"$7,000 to $7,999",.i:  Inapplicable,3,5
2014,697,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,712,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,1,28
2014,718,AVERAGE,"$8,000 to $9,999",$8000 TO 9999,2,4
2014,720,AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,722,FAR BELOW AVERAGE,"$15,000 to $19,999",$3000 TO 3999,2,7
2014,734,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,753,AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,1,7
2014,756,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,785,ABOVE AVERAGE,.r:  Refused,.r:  Refused,3,3
2014,801,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,805,AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2014,814,AVERAGE,"$10,000 to $14,999",$1000 TO 2999,2,5
2014,820,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,827,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,829,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,831,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,840,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,851,ABOVE AVERAGE,"$25,000 or more",$5000 TO 5999,3,2
2014,855,AVERAGE,"$25,000 or more",$1000 TO 2999,2,3
2014,862,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,863,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,866,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,871,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2014,873,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,881,BELOW AVERAGE,"$25,000 or more",$15000 - 19999,2,7
2014,882,AVERAGE,"$25,000 or more",$4000 TO 4999,2,5
2014,890,AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2014,891,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,895,AVERAGE,"$25,000 or more",$25000 OR MORE,3,7
2014,897,AVERAGE,"$25,000 or more",$20000 - 24999,2,1
2014,898,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2014,900,FAR BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,3,2
2014,904,AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,1
2014,908,AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,1,15
2014,911,FAR BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,12
2014,921,AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2014,924,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,932,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2014,942,AVERAGE,"$25,000 or more",.r:  Refused,1,3
2014,950,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2014,970,AVERAGE,"$25,000 or more",$7000 TO 7999,3,2
2014,971,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,974,AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,982,ABOVE AVERAGE,"$25,000 or more",$3000 TO 3999,3,8
2014,988,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2014,993,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1000,AVERAGE,"$10,000 to $14,999",$10000 - 14999,1,15
2014,1001,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,1005,AVERAGE,"$25,000 or more",$25000 OR MORE,2,24
2014,1020,AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2014,1022,AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2014,1032,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1033,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1041,FAR BELOW AVERAGE,"$20,000 to $24,999",$10000 - 14999,2,15
2014,1045,FAR BELOW AVERAGE,"$25,000 or more",$20000 - 24999,3,6
2014,1053,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,1060,AVERAGE,"$25,000 or more",.r:  Refused,2,15
2014,1070,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,NA,1
2014,1071,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1076,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1102,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2014,1103,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,1111,AVERAGE,"$25,000 or more",$3000 TO 3999,2,5
2014,1118,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,1
2014,1129,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,1135,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1145,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1149,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,1152,AVERAGE,"$8,000 to $9,999",$8000 TO 9999,2,1
2014,1154,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1170,AVERAGE,"$25,000 or more",$20000 - 24999,2,15
2014,1177,ABOVE AVERAGE,.d:  Do not Know/Cannot Choose,$10000 - 14999,1,15
2014,1179,AVERAGE,"$15,000 to $19,999",$15000 - 19999,1,2
2014,1185,AVERAGE,"$25,000 or more",$20000 - 24999,3,3
2014,1189,AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,2,15
2014,1193,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,1198,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,7
2014,1203,BELOW AVERAGE,"$6,000 to $6,999",$1000 TO 2999,2,5
2014,1205,AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,2,4
2014,1208,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,1
2014,1223,AVERAGE,"$6,000 to $6,999",$10000 - 14999,3,7
2014,1231,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1242,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2014,1243,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2014,1244,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1245,BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,1,5
2014,1253,AVERAGE,"$25,000 or more",$10000 - 14999,2,2
2014,1254,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,1259,BELOW AVERAGE,"Under $1,000",$3000 TO 3999,2,15
2014,1262,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,1
2014,1264,AVERAGE,"$4,000 to $4,999",$15000 - 19999,2,3
2014,1266,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1270,AVERAGE,"$25,000 or more",$10000 - 14999,2,8
2014,1280,BELOW AVERAGE,"$1,000 to $2,999",.i:  Inapplicable,2,3
2014,1302,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,1311,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,1326,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,15
2014,1332,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,1337,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,5
2014,1341,BELOW AVERAGE,"$25,000 or more",$1000 TO 2999,2,3
2014,1345,AVERAGE,"$25,000 or more",$25000 OR MORE,3,8
2014,1347,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2014,1362,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,1371,AVERAGE,"$25,000 or more",.i:  Inapplicable,3,1
2014,1375,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1378,AVERAGE,"$25,000 or more",$15000 - 19999,3,5
2014,1383,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,1385,FAR ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,7
2014,1406,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1412,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1413,BELOW AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,3,3
2014,1415,AVERAGE,"$10,000 to $14,999",$4000 TO 4999,2,15
2014,1422,AVERAGE,"$25,000 or more",$15000 - 19999,3,2
2014,1426,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,1431,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,1461,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,5
2014,1464,AVERAGE,"$15,000 to $19,999",$15000 - 19999,3,1
2014,1465,AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,5
2014,1477,ABOVE AVERAGE,"$25,000 or more",.d:  Do not Know/Cannot Choose,2,5
2014,1506,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,21
2014,1509,ABOVE AVERAGE,"$15,000 to $19,999",$15000 - 19999,2,15
2014,1519,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1526,AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,1,9
2014,1536,BELOW AVERAGE,"$20,000 to $24,999",$3000 TO 3999,1,7
2014,1541,BELOW AVERAGE,.d:  Do not Know/Cannot Choose,.d:  Do not Know/Cannot Choose,2,2
2014,1544,AVERAGE,"$25,000 or more",$25000 OR MORE,1,2
2014,1549,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,1550,AVERAGE,"$25,000 or more",$20000 - 24999,2,6
2014,1558,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,1565,AVERAGE,"$25,000 or more",$15000 - 19999,2,6
2014,1585,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,1591,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2014,1607,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,1619,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,1623,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,3
2014,1628,AVERAGE,.r:  Refused,.r:  Refused,2,5
2014,1629,AVERAGE,"$25,000 or more",$15000 - 19999,2,5
2014,1632,AVERAGE,"$25,000 or more",$20000 - 24999,3,1
2014,1648,AVERAGE,"$25,000 or more",$25000 OR MORE,1,8
2014,1679,AVERAGE,"$25,000 or more",$20000 - 24999,2,14
2014,1703,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1704,AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2014,1708,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1737,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1743,ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,4
2014,1745,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1767,ABOVE AVERAGE,"$15,000 to $19,999",$1000 TO 2999,2,12
2014,1772,AVERAGE,"$25,000 or more",$15000 - 19999,2,15
2014,1782,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,1783,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,1800,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,3
2014,1810,BELOW AVERAGE,"$25,000 or more",$15000 - 19999,2,25
2014,1813,AVERAGE,"$25,000 or more",.r:  Refused,1,5
2014,1815,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,1821,AVERAGE,"$25,000 or more",$15000 - 19999,2,3
2014,1824,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,1850,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,15
2014,1851,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,1
2014,1852,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1855,AVERAGE,"$25,000 or more",$5000 TO 5999,2,5
2014,1860,ABOVE AVERAGE,"$25,000 or more",$15000 - 19999,2,2
2014,1867,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,1871,BELOW AVERAGE,"$10,000 to $14,999",$15000 - 19999,2,7
2014,1877,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,1881,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1893,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,6
2014,1896,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,15
2014,1904,BELOW AVERAGE,"$6,000 to $6,999",LT $1000,3,2
2014,1910,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1912,AVERAGE,"$25,000 or more",$25000 OR MORE,3,3
2014,1913,AVERAGE,"$1,000 to $2,999",$20000 - 24999,1,5
2014,1918,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,5
2014,1933,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,3
2014,1939,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1947,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,1,5
2014,1950,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,1956,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,1958,AVERAGE,"$25,000 or more",$25000 OR MORE,3,2
2014,1960,AVERAGE,"$25,000 or more",$25000 OR MORE,1,5
2014,1967,BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,5
2014,1973,BELOW AVERAGE,"$25,000 or more",$5000 TO 5999,3,1
2014,1974,ABOVE AVERAGE,"$1,000 to $2,999",$1000 TO 2999,3,14
2014,1998,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,2001,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,5
2014,2009,FAR BELOW AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,1,7
2014,2043,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,2050,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,2062,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,3
2014,2063,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,2071,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,2072,AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,2080,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,2084,ABOVE AVERAGE,"$10,000 to $14,999",$10000 - 14999,1,15
2014,2089,FAR BELOW AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,2
2014,2090,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,2095,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,2102,AVERAGE,"$7,000 to $7,999",.i:  Inapplicable,2,3
2014,2123,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,2159,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,7
2014,2160,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,2166,AVERAGE,"$25,000 or more",$25000 OR MORE,2,25
2014,2171,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,2181,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,14
2014,2189,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,3,5
2014,2190,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,8
2014,2214,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,2227,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,2238,AVERAGE,.r:  Refused,.d:  Do not Know/Cannot Choose,2,1
2014,2243,AVERAGE,"$25,000 or more",$25000 OR MORE,1,NA
2014,2260,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,7
2014,2262,ABOVE AVERAGE,"$15,000 to $19,999",.i:  Inapplicable,2,5
2014,2274,AVERAGE,"$25,000 or more",$25000 OR MORE,3,1
2014,2300,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,2302,AVERAGE,"$25,000 or more",$25000 OR MORE,3,4
2014,2319,ABOVE AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,4
2014,2320,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,2324,AVERAGE,"$25,000 or more",$1000 TO 2999,2,2
2014,2344,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,2345,FAR BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,2,4
2014,2353,AVERAGE,.d:  Do not Know/Cannot Choose,$3000 TO 3999,2,2
2014,2357,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,2363,BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,2
2014,2369,BELOW AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,2
2014,2378,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2014,2383,ABOVE AVERAGE,"$20,000 to $24,999",$20000 - 24999,2,2
2014,2390,AVERAGE,"$25,000 or more",$25000 OR MORE,2,4
2014,2392,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,2402,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,1,4
2014,2408,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2014,2410,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,3,2
2014,2422,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2014,2423,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2014,2427,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,3,15
2014,2431,BELOW AVERAGE,"$4,000 to $4,999",.i:  Inapplicable,1,2
2014,2443,FAR BELOW AVERAGE,"$20,000 to $24,999",$20000 - 24999,3,14
2014,2455,BELOW AVERAGE,"$25,000 or more",$5000 TO 5999,3,4
2014,2470,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,3
2014,2498,AVERAGE,"$10,000 to $14,999",$10000 - 14999,2,5
2014,2513,FAR ABOVE AVERAGE,"$25,000 or more",$20000 - 24999,2,2
2014,2521,BELOW AVERAGE,"$25,000 or more",.i:  Inapplicable,3,5
2014,2528,AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,2530,BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2014,2536,AVERAGE,"$25,000 or more",$1000 TO 2999,2,3
2014,2541,FAR BELOW AVERAGE,"$25,000 or more",$10000 - 14999,2,3
2016,2,AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2016,6,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,3,2
2016,8,BELOW AVERAGE,"$25,000 or more",$15000 - 19999,3,1
2016,14,BELOW AVERAGE,"$10,000 to $14,999",.i:  Inapplicable,3,NA
2016,16,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,2
2016,30,AVERAGE,"$25,000 or more",.i:  Inapplicable,1,7
2016,36,AVERAGE,"$25,000 or more",$25000 OR MORE,1,1
2016,43,AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2016,49,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,2,2
2016,51,ABOVE AVERAGE,"$25,000 or more",.i:  Inapplicable,3,3
2016,58,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,1
2016,59,ABOVE AVERAGE,"$8,000 to $9,999",$8000 TO 9999,2,2
2016,85,AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2016,91,BELOW AVERAGE,"$20,000 to $24,999",.i:  Inapplicable,2,5
2016,95,AVERAGE,"$25,000 or more",$25000 OR MORE,2,NA
2016,100,ABOVE AVERAGE,"$25,000 or more",$25000 OR MORE,2,5
2016,101,FAR BELOW AVERAGE,"$25,000 or more",$25000 OR MORE,2,3
2016,123,.d:  Do not Know/Cannot Choose,.r:  Refused,.r:  Refused,2,5
2016,144,AVERAGE,"$1,000 to $2,999",.i:  Inapplicable,2,7
2016,157,BELOW AVERAGE,"$25,000 or more",$20000 - 24999,2,4
2016,167,AVERAGE,"$7,000 to $7,999",.i:  Inapplicable,1,1
2016,170,BELOW AVERAGE,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,1,15
